index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
1,Adam Lallana,14.0,eng ENG,CM,33-341,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,10.0,90.0,0.0,4.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,309
2,Alexis Mac Allister,10.0,ar ARG,FW,23-113,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,3.0,0.0,1.0,0.1,0.1,0.0,5.0,0.0,31.0,35.0,88.6,5.0,25.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,309
3,Danny Welbeck,18.0,eng ENG,FW,31-141,45,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,1.0,0.0,2.0,0.2,0.2,0.0,2.0,0.0,10.0,13.0,76.9,1.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0,309
4,Enock Mwepu,12.0,zm ZAM,FW,24-105,45,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,7.0,7.0,100.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,309
5,Joël Veltman,34.0,nl NED,CB,30-091,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,73.0,1.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,52.0,66.0,78.8,3.0,35.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,309
6,Leandro Trossard,11.0,be BEL,WB,27-133,90,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,62.0,2.0,0.0,3.0,0.1,0.1,0.1,3.0,1.0,39.0,52.0,75.0,5.0,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0,309
7,Lewis Dunk,5.0,eng ENG,CB,30-146,90,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,57.0,84.2,1.0,37.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0,309
8,Marc Cucurella,3.0,es ESP,CB,23-268,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,61.0,71.0,85.9,6.0,45.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0,309
9,Moisés Caicedo,25.0,ec ECU,CM,20-165,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,88.0,1.0,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,309
10,Pascal Groß,13.0,de GER,CM,30-305,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,2.0,0.0,0.0,0.0,0.2,6.0,0.0,43.0,50.0,86.0,7.0,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0,309
11,Robert Sánchez,1.0,es ESP,GK,24-149,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,42.0,54.8,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,21.0,14.3,38.0,4.0,47.4,38.1,3.0,100.0,68.0,4.0,1.0,25.0,1.0,13.4,4.0,4.0,0,309
12,Solly March,20.0,eng ENG,WB,27-270,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,8.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,309
13,Tariq Lamptey,2.0,gh GHA,WB,21-198,81,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,2.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,29.0,36.0,80.6,0.0,29.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,309
14,Yves Bissouma,8.0,ml MLI,CM,25-229,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0,67.0,89.6,3.0,43.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,13.0,53.0,0,309
0,14 Players,,,,,990,1.0,1.0,0.0,0.0,18.0,4.0,2.0,0.0,577.0,13.0,17.0,12.0,1.9,1.9,1.0,27.0,1.0,328.0,443.0,74.0,44.0,249.0,14.0,14.0,5.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,310
1,Ben Foster,1.0,eng ENG,GK,39-013,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,44.0,0.0,14.0,0.0,0.0,0.0,5.0,2.0,3.0,60.0,2.4,6.0,18.0,33.3,20.0,2.0,65.0,48.9,5.0,100.0,68.6,15.0,1.0,6.7,2.0,15.5,0.0,1.0,1,310
2,Christian Kabasele,27.0,be BEL,CB,31-051,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,39.0,79.5,3.0,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,10.0,1,310
3,Craig Cathcart,15.0,nir NIR,RB,33-069,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1,310
4,Emmanuel Dennis,25.0,ng NGA,LW,24-152,90,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,44.0,2.0,0.0,2.0,0.2,0.2,0.0,2.0,0.0,18.0,21.0,85.7,4.0,25.0,2.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,8.0,1,310
5,Hassane Kamara,14.0,ci CIV,LB,28-042,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,2.0,5.0,1.0,0.0,0.0,0.1,1.0,0.0,38.0,48.0,79.2,4.0,26.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,310
6,Imran Louza,6.0,ma MAR,CM,22-350,90,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,74.0,0.0,3.0,2.0,0.6,0.6,0.0,2.0,0.0,41.0,58.0,70.7,7.0,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,10.0,1,310
7,Ismaila Sarr,23.0,sn SEN,RW,24-050,90,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.3,0.3,0.1,5.0,1.0,17.0,27.0,63.0,3.0,26.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1,310
8,Joshua King,7.0,no NOR,FW,30-091,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.4,0.4,0.0,3.0,0.0,4.0,4.0,100.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,7.0,1,310
9,João Pedro,10.0,br BRA,FW,20-202,83,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,1.0,1.0,0.0,0.1,0.1,0.0,4.0,0.0,29.0,34.0,85.3,4.0,17.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,10.0,1,310
10,Juraj Kucka,33.0,sk SVK,LM,35-049,83,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,55.0,2.0,2.0,2.0,0.1,0.1,0.0,2.0,0.0,35.0,43.0,81.4,4.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7.0,7.0,1,310
11,Kiko Femenía,21.0,es ESP,RB,31-073,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,49.0,65.0,75.4,7.0,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,7.0,1,310
12,Moussa Sissoko,19.0,fr FRA,RM,32-243,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,2.0,2.0,1.0,0.1,0.1,0.5,4.0,0.0,22.0,35.0,62.9,4.0,24.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,310
13,Samir Santos,22.0,br BRA,CB,27-132,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,1.0,3.0,3.0,0.1,0.1,0.0,2.0,0.0,28.0,34.0,82.4,1.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,310
14,Tom Cleverley,8.0,eng ENG,LM,32-247,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,55.6,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,21.0,78.0,1,310
0,14 Players,,,,,990,2.0,2.0,0.0,0.0,16.0,5.0,1.0,0.0,563.0,22.0,6.0,12.0,1.9,1.9,1.8,26.0,4.0,320.0,441.0,72.6,30.0,253.0,16.0,21.0,12.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,310
1,Bryan Mbeumo,19.0,cm CMR,RW,22-252,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,22.0,32.0,68.8,1.0,30.0,4.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,310
2,Christian Eriksen,21.0,dk DEN,LM,30-061,90,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,70.0,2.0,1.0,2.0,0.1,0.1,1.0,7.0,1.0,45.0,60.0,75.0,8.0,30.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,310
3,Christian Nørgaard,6.0,dk DEN,CM,28-037,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,60.0,5.0,1.0,1.0,0.4,0.4,0.0,1.0,0.0,39.0,45.0,86.7,7.0,22.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,8.0,0,310
4,David Raya,1.0,es ESP,GK,26-213,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,39.0,92.3,0.0,23.0,0.0,0.0,0.0,4.0,1.0,3.0,75.0,0.8,11.0,14.0,78.6,30.0,6.0,33.3,32.9,9.0,44.4,39.8,18.0,1.0,5.6,1.0,14.3,1.0,13.0,0,310
5,Ethan Pinnock,5.0,jm JAM,CB,28-322,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,14.0,71.4,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,9.0,0,310
6,Ivan Toney,17.0,eng ENG,FW,26-031,90,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,39.0,1.0,0.0,0.0,0.2,0.2,0.1,2.0,0.0,14.0,24.0,58.3,2.0,19.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0,310
7,Kristoffer Ajer,20.0,no NOR,RB,23-364,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,2.0,1.0,0.0,0.0,0.4,3.0,1.0,30.0,50.0,60.0,5.0,20.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,310
8,Mads Bech Sørensen,29.0,dk DEN,CB,23-099,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,33.0,42.0,78.6,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0,310
9,Mathias Jensen,8.0,dk DEN,RM,26-105,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,310
10,Pontus Jansson,18.0,se SWE,CB,31-062,90,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,49.0,1.0,2.0,2.0,0.8,0.8,0.1,1.0,0.0,30.0,40.0,75.0,1.0,19.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0,310
11,Rico Henry,3.0,eng ENG,LB,24-282,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,2.0,0.0,0.0,0.1,1.0,0.0,33.0,51.0,64.7,5.0,32.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0,310
12,Saman Ghoddos,14.0,ir IRN,LW,28-222,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,83.3,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,310
13,Vitaly Janelt,27.0,de GER,RM,23-341,73,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,8.0,16.0,50.0,1.0,9.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,310
14,Yoane Wissa,11.0,cd COD,LW,25-225,65,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,21.0,2.0,0.0,1.0,0.1,0.1,0.0,4.0,0.0,9.0,13.0,69.2,0.0,11.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,15.0,64.0,0,310
0,14 Players,,,,,990,1.0,1.0,0.0,0.0,9.0,3.0,2.0,0.0,369.0,14.0,17.0,12.0,0.8,0.8,0.7,11.0,2.0,140.0,238.0,58.8,14.0,167.0,10.0,11.0,4.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,311
1,Armando Broja,18.0,al ALB,FW,20-218,73,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,4.0,8.0,50.0,0.0,8.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,311
2,Fraser Forster,44.0,eng ENG,GK,34-030,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,30.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,6.0,100.0,1.5,7.0,28.0,25.0,15.0,0.0,86.7,55.8,15.0,100.0,63.9,28.0,2.0,7.1,0.0,4.4,5.0,6.0,1,311
3,James Ward-Prowse,8.0,eng ENG,CM,27-166,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,18.0,37.0,48.6,1.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,311
4,Jan Bednarek,35.0,pl POL,CB,26-004,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,1.0,5.0,1.0,0.1,0.1,0.0,0.0,0.0,20.0,29.0,69.0,2.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,311
5,Kyle Walker-Peters,2.0,eng ENG,"RM,RW",25-003,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,73.7,1.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,311
6,Lyanco,4.0,br BRA,CB,25-074,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,15.0,73.3,1.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,7.0,1,311
7,Mohamed Elyounoussi,24.0,no NOR,LW,27-255,89,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,2.0,2.0,0.0,0.4,0.4,0.1,3.0,1.0,10.0,18.0,55.6,1.0,20.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1,311
8,Nathan Redmond,11.0,eng ENG,"RW,LW",28-041,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1,311
9,Oriol Romeu,6.0,es ESP,CM,30-204,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,20.0,85.0,3.0,14.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,311
10,Romain Perraud,15.0,fr FRA,LM,24-206,90,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,33.0,2.0,1.0,2.0,0.1,0.1,0.0,2.0,1.0,8.0,18.0,44.4,1.0,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,7.0,4.0,1,311
11,Shane Long,7.0,ie IRL,FW,35-084,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,2.0,1,311
12,Stuart Armstrong,17.0,sct SCO,RW,30-017,81,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,22.0,72.7,2.0,17.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,7.0,4.0,1,311
13,Valentino Livramento,21.0,eng ENG,RM,19-155,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1,311
14,Yan Valery,43.0,tn TUN,CB,23-053,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,57.9,1.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,35.0,43.0,1,311
0,13 Players,,,,,990,0.0,0.0,0.0,0.0,23.0,6.0,1.0,0.0,830.0,12.0,5.0,12.0,1.7,1.7,0.8,43.0,0.0,617.0,720.0,85.7,78.0,543.0,30.0,17.0,11.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,311
1,Aaron Ramsdale,32.0,eng ENG,GK,23-337,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,41.0,90.2,0.0,30.0,0.0,0.0,0.0,3.0,1.0,2.0,66.7,0.6,2.0,5.0,40.0,39.0,8.0,12.8,24.5,2.0,0.0,6.0,10.0,0.0,0.0,5.0,22.4,2.0,3.0,0,311
2,Albert Sambi Lokonga,23.0,be BEL,DM,22-176,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.1,7.0,0.0,85.0,96.0,88.5,9.0,77.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,311
3,Ben White,4.0,eng ENG,CB,24-190,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,69.0,79.0,87.3,6.0,52.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,311
4,Bukayo Saka,7.0,eng ENG,"LW,RW",20-223,90,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,61.0,0.0,2.0,1.0,0.6,0.6,0.2,7.0,0.0,37.0,46.0,80.4,5.0,39.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0,311
5,Cédric Soares,17.0,pt POR,RB,30-228,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,1.0,0.0,2.0,0.0,0.0,0.1,2.0,0.0,50.0,64.0,78.1,3.0,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,311
6,Eddie Nketiah,30.0,eng ENG,FW,22-321,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1.0,1.0,1.0,0.1,0.1,0.1,3.0,0.0,12.0,19.0,63.2,1.0,15.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0,311
7,Emile Smith Rowe,10.0,eng ENG,CM,21-262,31,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.2,0.2,0.1,2.0,0.0,15.0,18.0,83.3,3.0,11.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,311
8,Gabriel Magalhães,6.0,br BRA,CB,24-118,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,101.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.0,91.0,92.3,10.0,81.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,11.0,0,311
9,Gabriel Martinelli,35.0,br BRA,"RW,LW,FW",20-302,90,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,57.0,0.0,0.0,4.0,0.3,0.3,0.0,3.0,0.0,32.0,40.0,80.0,2.0,35.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,0,311
10,Granit Xhaka,34.0,ch SUI,"DM,CB",29-201,90,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,98.0,0.0,1.0,1.0,0.2,0.2,0.1,4.0,0.0,70.0,84.0,83.3,15.0,60.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,311
11,Martin Ødegaard,8.0,no NOR,"AM,CM",23-120,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,81.0,2.0,0.0,0.0,0.2,0.2,0.2,9.0,0.0,65.0,73.0,89.0,16.0,50.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,311
12,Nicolas Pépé,19.0,ci CIV,FW,26-322,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,13.0,14.0,92.9,1.0,12.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,311
13,Nuno Tavares,20.0,pt POR,"LB,LW",22-080,69,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,1.0,0.0,2.0,0.1,0.1,0.0,2.0,0.0,48.0,55.0,87.3,7.0,38.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,20.0,42.0,0,311
0,14 Players,,,,,990,3.0,2.0,0.0,0.0,20.0,9.0,0.0,0.0,774.0,16.0,10.0,9.0,2.0,2.0,1.8,40.0,6.0,581.0,664.0,87.5,54.0,522.0,32.0,32.0,18.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,312
1,Alex Telles,27.0,br BRA,LB,29-122,73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.2,3.0,1.0,50.0,61.0,82.0,3.0,45.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,312
2,Anthony Elanga,36.0,se SWE,"RW,RB",19-354,90,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,60.0,4.0,0.0,0.0,0.1,0.1,0.9,7.0,4.0,48.0,53.0,90.6,3.0,39.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,9.0,1,312
3,Bruno Fernandes,18.0,pt POR,"RM,AM",27-220,90,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,103.0,4.0,1.0,2.0,0.1,0.1,0.1,3.0,0.0,76.0,84.0,90.5,12.0,76.0,1.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1,312
4,Cristiano Ronaldo,7.0,pt POR,FW,37-070,90,3.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,44.0,0.0,0.0,0.0,1.3,1.3,0.0,3.0,0.0,32.0,36.0,88.9,2.0,24.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,312
5,David de Gea,1.0,es ESP,GK,31-160,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,78.3,0.0,13.0,0.0,0.0,0.0,4.0,2.0,2.0,50.0,1.4,1.0,4.0,25.0,16.0,7.0,12.5,25.0,7.0,28.6,30.0,15.0,0.0,0.0,1.0,23.0,1.0,9.0,1,312
6,Diogo Dalot,20.0,pt POR,"RB,LB",23-029,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,3.0,0.0,3.0,0.1,0.1,0.3,3.0,0.0,51.0,55.0,92.7,5.0,37.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,312
7,Harry Maguire,5.0,eng ENG,CB,29-042,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,52.0,57.0,91.2,6.0,42.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1,312
8,Jadon Sancho,25.0,eng ENG,LW,22-022,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,76.0,2.0,2.0,1.0,0.2,0.2,0.1,5.0,0.0,46.0,59.0,78.0,7.0,55.0,7.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,312
9,Jesse Lingard,14.0,eng ENG,LM,29-122,62,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,58.0,0.0,0.0,1.0,0.2,0.2,0.2,8.0,1.0,44.0,49.0,89.8,4.0,47.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,312
